##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +2.3400000e+00   +2.3700000e+00   +1.4311180e-13   +3.6951715e-14
  +2.3700000e+00   +2.4000000e+00   +1.4311200e-13   +3.6951942e-14
  +2.4000000e+00   +2.4300000e+00   +1.6219300e-13   +3.9337997e-14
  +2.4300000e+00   +2.4600000e+00   +6.6785000e-14   +2.5242788e-14
  +2.4600000e+00   +2.4900000e+00   +8.5868000e-14   +2.8622697e-14
  +2.4900000e+00   +2.5200000e+00   +9.5408000e-14   +3.0170737e-14
  +2.5200000e+00   +2.5500000e+00   +4.7704800e-14   +2.1334220e-14
  +2.5500000e+00   +2.5800000e+00   +1.9081600e-14   +1.3492729e-14
  +2.5800000e+00   +2.6100000e+00   +1.9081600e-14   +1.3492729e-14
  +2.6100000e+00   +2.6400000e+00   +4.7703600e-14   +2.1333761e-14
  +2.6400000e+00   +2.6700000e+00   +4.7704800e-14   +2.1334220e-14
  +2.6700000e+00   +2.7000000e+00   +1.9081600e-14   +1.3492729e-14
  +2.7000000e+00   +2.7300000e+00   +9.5408000e-15   +9.5408000e-15
  +2.7300000e+00   +2.7600000e+00   +0.0000000e+00   +0.0000000e+00
  +2.7600000e+00   +2.7900000e+00   +1.9081600e-14   +1.3492729e-14
  +2.7900000e+00   +2.8200000e+00   +0.0000000e+00   +0.0000000e+00
  +2.8200000e+00   +2.8500000e+00   +9.5408000e-15   +9.5408000e-15
  +2.8500000e+00   +2.8800000e+00   +0.0000000e+00   +0.0000000e+00
  +2.8800000e+00   +2.9100000e+00   +0.0000000e+00   +0.0000000e+00
  +2.9100000e+00   +2.9400000e+00   +0.0000000e+00   +0.0000000e+00
  +2.9400000e+00   +2.9700000e+00   +0.0000000e+00   +0.0000000e+00
  +2.9700000e+00   +3.0000000e+00   +0.0000000e+00   +0.0000000e+00
<\histogram>


##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d23 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +9.5408000e-15   +9.5408000e-15
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +1.9082000e-14   +1.3493000e-14
  +9.0000000e-02   +1.2000000e-01   +1.9081600e-14   +1.3492729e-14
  +1.2000000e-01   +1.5000000e-01   +1.9081600e-14   +1.3492729e-14
  +1.5000000e-01   +1.8000000e-01   +5.7245000e-14   +2.3370000e-14
  +1.8000000e-01   +2.1000000e-01   +4.7704400e-14   +2.1334049e-14
  +2.1000000e-01   +2.4000000e-01   +1.2402980e-13   +3.4400069e-14
  +2.4000000e-01   +2.7000000e-01   +1.8127400e-13   +4.1587916e-14
  +2.7000000e-01   +3.0000000e-01   +1.7173400e-13   +4.0478325e-14
  +3.0000000e-01   +3.3000000e-01   +2.0989700e-13   +4.4750336e-14
  +3.3000000e-01   +3.6000000e-01   +2.7668200e-13   +5.1378573e-14
  +3.6000000e-01   +3.9000000e-01   +3.2438700e-13   +5.5631285e-14
  +3.9000000e-01   +4.2000000e-01   +3.1484700e-13   +5.4807190e-14
  +4.2000000e-01   +4.5000000e-01   +4.4841500e-13   +6.5408317e-14
  +4.5000000e-01   +4.8000000e-01   +7.1556000e-13   +8.2625434e-14
  +4.8000000e-01   +5.1000000e-01   +8.8729000e-13   +9.2007929e-14
  +5.1000000e-01   +5.4000000e-01   +1.2880100e-12   +1.1085390e-13
  +5.4000000e-01   +5.7000000e-01   +1.1639800e-12   +1.0538150e-13
  +5.7000000e-01   +6.0000000e-01   +1.7078000e-12   +1.2764723e-13
  +6.0000000e-01   +6.3000000e-01   +1.7936700e-12   +1.3081616e-13
  +6.3000000e-01   +6.6000000e-01   +1.7173400e-12   +1.2800304e-13
  +6.6000000e-01   +6.9000000e-01   +2.1753000e-12   +1.4406207e-13
  +6.9000000e-01   +7.2000000e-01   +2.2802400e-12   +1.4749697e-13
  +7.2000000e-01   +7.5000000e-01   +2.4233600e-12   +1.5205473e-13
  +7.5000000e-01   +7.8000000e-01   +2.2516200e-12   +1.4656841e-13
  +7.8000000e-01   +8.1000000e-01   +2.3184100e-12   +1.4872623e-13
  +8.1000000e-01   +8.4000000e-01   +2.6427900e-12   +1.5879000e-13
  +8.4000000e-01   +8.7000000e-01   +2.9004000e-12   +1.6634899e-13
  +8.7000000e-01   +9.0000000e-01   +2.9004000e-12   +1.6634922e-13
  +9.0000000e-01   +9.3000000e-01   +2.7859100e-12   +1.6303276e-13
  +9.3000000e-01   +9.6000000e-01   +2.6332500e-12   +1.5850335e-13
  +9.6000000e-01   +9.9000000e-01   +2.7477400e-12   +1.6191275e-13
  +9.9000000e-01   +1.0200000e+00   +2.7668200e-12   +1.6247423e-13
  +1.0200000e+00   +1.0500000e+00   +3.1293700e-12   +1.7279061e-13
  +1.0500000e+00   +1.0800000e+00   +2.7095800e-12   +1.6078429e-13
  +1.0800000e+00   +1.1100000e+00   +3.0435000e-12   +1.7040368e-13
  +1.1100000e+00   +1.1400000e+00   +3.1007600e-12   +1.7199900e-13
  +1.1400000e+00   +1.1700000e+00   +2.9385600e-12   +1.6744004e-13
  +1.1700000e+00   +1.2000000e+00   +2.9671800e-12   +1.6825334e-13
  +1.2000000e+00   +1.2300000e+00   +2.7095800e-12   +1.6078434e-13
  +1.2300000e+00   +1.2600000e+00   +2.7477500e-12   +1.6191274e-13
